date,score,technical,volume,margin,institutional,mdd_5d_pct,mdd_20d_pct
2022-06-08,41.8,56.2,36.2,41.5,33.1,4.0266,16.1063
2022-06-09,49.9,56.9,33.8,41.6,67.4,4.7092,15.8581
2022-06-10,55.7,58.7,36.4,41.8,86.0,4.9748,15.034
2022-06-13,63.5,74.9,41.6,44.5,93.0,4.3768,12.9766
2022-06-14,57.1,75.5,28.2,44.5,80.2,4.2361,13.066
2022-06-15,56.4,76.8,29.5,44.7,74.7,4.0721,12.8045
2022-06-16,48.4,80.0,32.6,44.9,36.0,4.1807,11.9202
2022-06-17,64.5,82.2,41.9,63.7,70.1,3.5108,11.3043
2022-06-20,64.8,86.7,50.4,65.1,56.8,3.5108,11.3043
2022-06-21,40.0,80.4,30.0,39.7,10,3.5108,11.3043
2022-06-22,70.1,85.8,49.6,67.2,78.0,1.9802,10.2739
2022-06-23,57.2,88.7,31.4,67.2,41.6,4.6455,10.2739
2022-06-24,49.1,85.8,34.9,37.8,38.1,7.7497,10.2739
2022-06-27,45.6,82.2,30.0,41.6,28.7,8.5603,10.2739
2022-06-28,52.2,84.5,34.7,44.0,45.4,7.9201,9.6458
2022-06-29,57.1,87.8,34.0,45.4,61.3,8.2323,8.4613
2022-06-30,65.0,93.7,39.6,45.3,81.3,5.6673,5.9026
2022-07-01,68.4,100,51.1,64.3,58.2,2.5346,3.5529
2022-07-04,59.2,100,35.0,63.7,38.2,2.5346,3.5529
2022-07-05,51.3,100,33.4,34.0,37.8,3.5529,3.5529
2022-07-06,62.7,100,40.0,50.2,60.5,3.5529,3.5529
2022-07-07,47.4,98.8,29.7,49.4,11.6,3.5529,3.5529
2022-07-08,53.7,95.6,33.5,43.8,42.1,3.5529,3.5529
2022-07-11,60.9,95.9,46.1,45.4,56.3,2.7189,2.7189
2022-07-12,65.6,100,43.3,46.7,72.3,0.1736,1.9858
2022-07-13,50.4,95.1,31.5,45.3,29.7,0.1736,1.9858
2022-07-14,52.3,92.2,35.9,44.6,36.6,0.1736,1.9858
2022-07-15,58.9,89.2,34.8,46.2,65.5,0.1736,1.9858
2022-07-18,50.5,84.8,34.8,45.2,37.2,0.1736,1.9858
2022-07-19,49.4,77.8,31.4,46.1,42.1,0.9538,1.9858
2022-07-20,47.9,75.6,29.5,43.6,42.7,0.9538,1.9858
2022-07-21,41.9,71.2,34.3,44.1,18.0,0.9538,1.9858
2022-07-22,50.0,71.1,28.8,44.1,56.2,0.9538,1.9858
2022-07-25,48.2,71.9,34.4,44.9,41.5,0.8673,1.9858
2022-07-26,54.7,73.5,42.7,46.1,56.3,1.6856,2.3896
2022-07-27,47.0,70.6,42.4,45.1,29.8,1.6856,2.5622
2022-07-28,47.6,69.4,30.8,46.2,44.0,1.9858,2.5622
2022-07-29,39.2,65.2,34.3,44.9,12.6,1.9858,2.5622
2022-08-01,50.9,64.7,31.5,44.8,62.6,1.8655,3.4869
2022-08-02,62.0,69.4,41.3,46.3,91.1,0.5063,3.4869
2022-08-03,52.2,67.1,32.2,47.0,62.5,0.7393,3.4869
2022-08-04,52.0,69.7,35.2,46.8,56.4,0.7393,4.2908
2022-08-05,37.3,63.9,30.6,44.7,10,0.7393,5.1237
2022-08-08,45.2,63.6,31.3,44.9,41.0,0.7393,5.2009
2022-08-09,44.7,61.2,30.0,45.2,42.6,0.7393,5.2009
2022-08-10,57.6,64.6,32.9,46.6,86.0,0.0,6.8242
2022-08-11,37.8,59.8,28.7,44.9,17.8,0.4442,6.8242
2022-08-12,41.6,58.1,33.8,43.5,31.0,0.4442,6.8242
2022-08-15,42.7,54.9,32.4,41.5,42.0,1.4245,6.8242
2022-08-16,42.7,54.6,29.3,42.3,44.7,2.3896,6.8242
2022-08-17,41.8,53.7,29.3,42.6,41.6,2.5622,6.8242
2022-08-18,49.0,55.8,30.6,42.7,66.9,2.2039,6.4816
2022-08-19,46.9,55.5,29.1,43.1,60.0,2.2039,6.4816
2022-08-22,56.3,59.8,34.7,43.9,86.8,2.3055,5.6838
2022-08-23,60.3,69.7,36.1,45.8,89.6,2.3055,5.6838
2022-08-24,54.2,69.7,30.5,46.5,70,2.3055,6.5047
2022-08-25,43.0,57.8,35.7,46.6,31.9,3.1193,7.5928
2022-08-26,41.5,56.4,34.2,41.7,33.8,3.9624,9.8194
2022-08-29,59.0,64.5,39.9,43.6,88.1,2.8773,8.7261
2022-08-30,54.4,62.8,30.7,43.3,80.8,2.8773,10.7938
2022-08-31,43.1,58.3,34.0,42.4,37.6,4.5404,10.7938
2022-09-01,59.9,64.2,39.8,45.2,90.5,2.647,9.8683
2022-09-02,53.7,65.3,33.6,45.2,70.8,1.8202,10.7015
2022-09-05,47.8,65.1,30.5,45.6,49.9,1.8202,10.7015
2022-09-06,44.1,64.3,31.1,45.1,35.8,1.8202,10.7015
2022-09-07,59.8,68.5,42.2,47.0,81.6,1.5852,10.7015
2022-09-08,45.7,64.4,35.6,46.8,36.2,2.2334,10.7015
2022-09-12,37.5,59.5,31.1,46.4,13.3,3.147,12.0071
2022-09-13,40.3,57.8,35.1,46.2,22,3.147,12.1735
2022-09-14,57.7,61.7,41.6,48.1,79.4,1.6736,12.6742
2022-09-15,49.4,61.4,29.9,48.9,57.5,2.6272,12.6742
2022-09-16,55.9,63.5,33.1,49.9,77.0,3.0448,12.0249
2022-09-19,55.4,74.0,37.7,47.5,62.5,5.3,11.9495
2022-09-20,46.0,69.9,35.9,45.4,33.0,5.3,11.9495
2022-09-21,54.9,72.1,35.0,45.6,66.9,6.6446,11.1878
2022-09-22,58.9,75.0,32.8,46.4,81.4,5.7304,10.3181
2022-09-23,59.1,79.1,34.3,47.4,75.5,4.9142,9.262
2022-09-26,65.0,86.4,50.5,65.3,58.0,3.8051,8.8247
2022-09-27,51.0,84.4,29.5,35.7,54.5,3.8051,8.8247
2022-09-28,69.7,91.0,51.7,66.2,70,1.7273,8.8247
2022-09-29,49.7,90.1,33.9,43.0,31.9,1.7273,8.8247
2022-09-30,61.8,91.1,32.6,71.0,52.6,1.366,8.8247
2022-10-03,62.1,92.8,35.6,49.1,70.9,5.6581,8.8247
2022-10-04,46.1,87.4,30.6,47.9,18.3,5.8365,8.8247
2022-10-05,47.7,83.2,28.8,47.6,31.1,7.7837,8.8247
2022-10-06,44.6,80.6,37.1,46.9,13.6,7.7837,8.8247
2022-10-07,61.1,84.6,36.7,48.1,75.1,6.5066,7.562
2022-10-11,70.1,98.9,41.2,48.9,91.2,2.2532,3.5192
2022-10-12,64.5,98.7,30.6,48.7,80.1,2.0679,3.5192
2022-10-13,66.8,100,39.8,64.5,63.0,1.3865,3.5192
2022-10-14,43.9,94.5,28.9,34.0,18.1,2.3531,3.5192
2022-10-17,64.9,97.5,32.1,67.7,62.5,2.3275,3.4939
2022-10-18,53.4,93.1,35.2,45.6,39.7,3.4939,3.4939
2022-10-19,62.1,95.9,35.9,46.4,70,2.3938,2.3938
2022-10-20,60.5,95.8,28.8,47.5,70,2.1627,2.1627
2022-10-21,61.1,97.4,38.1,47.6,61.5,1.4845,1.4845
2022-10-24,51.9,95.8,30.8,46.9,34.1,1.4845,1.4845
2022-10-25,60.9,97.9,34.9,49.2,61.6,1.0672,1.0672
2022-10-26,52.4,96.4,32.0,49.2,32.1,1.0672,1.0672
2022-10-27,48.1,91.0,31.8,52.7,17.0,1.0672,1.0672
2022-10-28,65.3,93.6,36.1,54.0,77.6,0.8669,0.9902
2022-10-31,52.5,89.7,36.1,52.9,31.4,0.8669,1.5363
2022-11-01,52.5,87.2,36.6,47.6,38.6,0.8669,1.5363
2022-11-02,49.1,79.1,31.3,47.1,39.1,0.8669,1.5363
2022-11-03,62.9,89.2,35.5,47.8,79.2,0.9902,1.5363
2022-11-04,56.0,80.9,29.5,47.8,65.6,0.9902,1.5363
2022-11-07,43.9,76.0,29.3,46.8,23.6,0.9902,1.5363
2022-11-08,43.9,70.8,32.0,45.7,27.1,0.9902,1.8912
2022-11-09,36.4,64.5,28.1,42.9,10,0.9902,2.5498
2022-11-10,50.4,65.6,35.4,44.3,56.1,0.0762,3.0625
2022-11-11,39.0,54.8,49.3,42.0,10,0.2841,3.0625
2022-11-14,35.7,51.5,40.1,40.9,10.4,0.6663,3.0625
2022-11-15,33.6,46.0,34.6,39.9,14.0,0.6663,3.2628
2022-11-16,38.6,46.2,29.1,41.2,38.0,0.6051,3.2628
2022-11-17,40.5,45.9,29.3,41.7,45.1,0.5906,3.2628
2022-11-18,41.3,46.2,29.0,42.0,48.0,0.3833,3.2628
2022-11-21,44.8,46.4,32.8,42.3,57.9,1.5363,3.8599
2022-11-22,41.9,45.7,36.5,42.1,43.1,1.5363,5.6137
2022-11-23,39.3,46.2,32.6,41.9,36.6,1.5363,5.6137
2022-11-24,33.4,47.8,35.3,40.4,10,1.5363,5.6137
2022-11-25,38.5,39.5,29.3,40.6,44.7,1.4997,5.6137
2022-11-28,47.8,36.0,35.2,41.4,78.4,0.2806,5.6137
2022-11-29,36.0,37.1,34.1,40.9,32.0,1.8912,5.6137
2022-11-30,33.6,38.5,34.6,40.2,21.0,2.5498,5.6137
2022-12-01,35.6,41.2,33.2,39.3,28.7,3.0625,6.1799
2022-12-02,39.2,40.3,31.4,41.1,44.2,2.855,5.9791
2022-12-05,38.1,39.3,29.4,42.3,41.4,2.855,5.9791
2022-12-06,49.6,36.2,40.4,40.7,80.9,1.3981,4.4394
2022-12-07,42.1,34.7,32.7,40.8,60.1,1.2408,4.4394
2022-12-08,47.5,41.5,36.6,40.6,71.2,1.2408,4.4394
2022-12-09,35.8,36.5,35.1,40.1,31.7,1.4303,4.4394
2022-12-12,49.1,44.5,43.8,41.1,67.2,2.0763,4.4394
2022-12-13,48.8,45.7,36.0,40.9,72.5,3.8627,4.4394
2022-12-14,30.7,38.6,34.8,39.3,10,3.8627,4.4394
2022-12-15,37.4,38.5,30.0,39.2,41.6,3.8285,4.4055
2022-12-16,50.8,45.5,43.3,40.2,74.4,2.4677,3.0528
2022-12-19,49.2,39.8,35.6,41.7,79.5,1.8242,2.4782
2022-12-20,49.3,45.7,39.4,42.3,70,1.1861,2.4782
2022-12-21,42.8,44.5,30.9,42.1,53.5,1.8683,2.4782
2022-12-22,34.4,41.1,34.8,40.8,20.9,2.4782,2.4782
2022-12-23,54.2,44.6,47.2,43.6,81.4,1.6988,1.6988
2022-12-26,51.4,43.8,57.6,42.9,61.3,1.6988,1.6988
2022-12-27,41.8,43.6,51.7,42.3,29.3,1.6988,1.6988
2022-12-28,53.9,47.6,43.0,44.0,81.1,0.6215,1.4756
2022-12-29,54.4,50.0,43.4,44.3,80.1,0.1757,1.4756
2022-12-30,45.0,48.8,51.0,42.3,38,0.1757,1.4756
2023-01-03,40.9,47.0,37.4,46.3,33.0,0.1757,1.4756
2023-01-04,44.3,46.9,30.9,41.5,57.7,0.348,1.4756
2023-01-05,38.8,44.7,35.1,41.4,34.1,0.4818,1.4756
2023-01-06,32.7,43.3,36.1,40.4,11.2,0.4818,1.4756
2023-01-09,27.4,29.3,32.3,37.9,10,0.4818,1.4756
2023-01-10,27.4,28.7,31.5,37.4,12.0,0.4818,1.4756
2023-01-11,33.7,29.1,32.6,35.2,37.8,0.1342,1.4756
2023-01-12,37.4,30.6,34.3,43.4,41.2,1.4756,1.4756
2023-01-13,28.0,29.1,37.0,36.0,10,1.4756,1.5057
2023-01-16,27.3,27.2,43.3,25.2,13.4,1.4756,1.5057
2023-01-17,28.6,26.5,35.1,24.8,27.8,1.4756,1.5057
2023-01-30,28.7,29.8,51.9,22.9,10,1.4756,1.5057
2023-01-31,35.2,20.2,42.1,36.4,42.4,1.3449,1.5057
2023-02-01,28.7,20.8,34.6,37.6,22,1.3449,1.5057
2023-02-02,30.5,21.9,43.7,37.6,18.7,1.3449,1.5057
2023-02-03,30.2,21.4,28.4,37.3,33.9,1.3449,1.5057
2023-02-06,43.5,19.4,35.0,39.4,80.2,0.4731,1.5057
2023-02-07,34.1,19.0,30.8,40.5,46.2,0.4731,1.5057
2023-02-08,28.6,21.1,33.8,41.1,18.3,1.4155,2.0916
2023-02-09,34.7,20.2,31.2,42.1,45.2,1.4155,2.0916
2023-02-10,32.9,19.2,29.9,37.6,45.0,1.4155,3.1371
2023-02-13,38.1,18.5,31.3,37.7,64.9,1.4155,3.1371
2023-02-14,30.0,18.9,35.6,37.2,28.3,1.4155,4.0155
2023-02-15,39.5,18.1,34.2,37.0,68.6,0.9267,4.0155
2023-02-16,29.6,18.3,32.2,36.0,31.8,0.9267,4.0155
2023-02-17,39.6,19.5,28.9,36.7,73.4,0.9267,4.0155
2023-02-20,31.7,18.1,28.1,37.1,43.4,0.9267,4.0155
2023-02-21,31.0,18.0,28.2,37.0,41.0,0.9267,4.0155
2023-02-22,43.6,28.8,33.0,38.6,74.0,0.7148,4.0155
2023-02-23,28.0,18.1,32.4,38.0,23.4,0.7148,4.0155
2023-02-24,39.9,27.9,32.3,39.6,59.9,0.0,4.0155
2023-03-01,34.9,20.9,32.9,41.9,44.0,0.2503,4.0155
2023-03-02,33.8,20.3,30.2,42.1,42.7,0.5501,4.0155
2023-03-03,33.2,20.8,28.8,43.9,39.3,2.0916,4.0155
2023-03-06,30.0,20.6,32.0,43.9,23.5,2.0916,4.0155
2023-03-07,32.7,21.0,33.4,43.2,33.3,3.1371,4.0155
2023-03-08,41.5,20.0,27.3,43.1,75.8,2.894,3.7746
2023-03-09,40.6,19.7,27.6,44.4,70.6,3.4846,3.4846
2023-03-10,52.4,32.4,52.8,38.6,85.7,2.181,2.181
2023-03-13,33.4,31.8,28.1,38.3,35.3,2.181,2.181
2023-03-14,49.4,35.6,32.5,39.7,89.6,1.0818,1.3398
2023-03-15,40.3,35.0,29.3,39.9,56.9,1.0818,1.3398
2023-03-16,45.3,38.6,32.6,40.1,70,0.2135,1.3398
2023-03-17,30.9,33.7,30.0,37.2,22.6,0.2135,1.3398
2023-03-20,36.5,34.8,31.8,38.0,41.4,0.5303,1.6038
2023-03-21,36.3,33.0,35.6,38.2,38.2,1.3398,2.2586
2023-03-22,24.8,21.4,31.4,36.3,10,1.3398,2.2586
2023-03-23,26.5,19.7,34.8,37.2,14.2,1.3398,3.7136
2023-03-24,27.0,18.7,29.6,37.9,22,1.3398,3.7136
2023-03-27,35.0,21.2,35.8,39.7,43.5,0.8138,3.7136
2023-03-28,35.4,23.4,36.3,36.2,45.8,0.361,3.7136
2023-03-29,30.0,22.8,33.1,35.6,28.7,0.361,3.7136
2023-03-30,30.2,21.6,43.2,34.9,21.2,0.361,3.7136
2023-03-31,26.4,21.5,31.2,34.5,18.5,0.361,3.7136
2023-04-06,37.9,23.4,30.3,35.4,62.7,0.8047,3.7136
2023-04-07,33.1,23.5,34.4,35.3,39.1,0.8047,3.7136
2023-04-10,32.8,22.9,31.5,36.0,40.6,0.8047,3.7136
2023-04-11,30.0,22.3,30.4,35.4,31.8,0.8047,3.7136
2023-04-12,31.3,21.5,28.9,36.4,38.5,1.2095,3.7136
2023-04-13,41.3,24.3,32.0,38.3,70.7,1.6038,3.7136
2023-04-14,28.7,21.5,32.1,39.2,21.8,2.2586,3.7136
2023-04-17,33.0,21.4,27.5,40.1,43.1,2.2586,3.7136
2023-04-18,41.4,22.8,32.6,41.9,68.3,3.1426,3.1426
2023-04-19,44.8,33.3,32.4,43.7,69.9,2.5347,2.5347
2023-04-20,42.5,35.0,28.4,36.6,70,2.1441,2.1441
2023-04-21,37.9,38.8,32.4,36.4,43.9,1.6391,1.6391
2023-04-24,36.4,38.5,31.8,35.3,40.2,1.6391,1.6391
2023-04-25,56.7,48.2,51.4,36.0,91.2,0.5313,1.6064
2023-04-26,38.2,47.3,29.9,37.2,38.4,0.5313,1.6064
2023-04-27,46.5,45.1,29.9,37.4,73.5,0.5313,1.6064
2023-04-28,36.1,39.6,33.7,37.6,33.6,0.5313,1.6064
2023-05-02,34.6,37.7,28.5,37.2,35.0,0.5313,1.6064
2023-05-03,46.0,40.7,35.1,39.6,68.8,0.5464,1.6064
2023-05-04,38.2,39.7,30.4,41.8,40.8,1.3547,1.6064
2023-05-05,37.7,39.2,31.2,41.6,38.7,1.4328,1.6064
2023-05-08,32.6,29.4,29.9,41.8,29.2,1.6064,1.6064
2023-05-09,32.2,29.0,29.8,36.0,33.9,1.6064,1.6064
2023-05-10,43.6,39.3,36.4,36.0,62.6,1.0658,1.0658
2023-05-11,44.8,41.8,35.4,36.3,65.5,0.2552,1.1156
2023-05-12,39.8,49.1,29.8,36.3,43.9,0.1762,1.1156
2023-05-15,46.8,50.0,30.8,37.2,69.4,0.0,1.1156
2023-05-16,30.5,37.8,34.6,37.4,12.2,0.0,1.1156
2023-05-17,27.2,33.0,29.2,36.7,10,0.1774,1.1156
2023-05-18,27.4,30.2,33.7,35.8,10,0.1774,1.1156
2023-05-19,29.5,29.1,41.5,35.4,11.9,0.1774,1.1156
2023-05-22,33.2,28.7,28.8,36.0,39.3,0.1774,1.1156
2023-05-23,32.0,21.3,29.1,35.9,41.7,0.1774,1.1156
2023-05-24,33.6,21.0,29.0,36.5,48.0,0.3447,1.1156
2023-05-25,27.2,19.2,33.8,35.2,20.4,0.7433,1.5907
2023-05-26,25.4,16.7,39.8,34.6,10.6,0.7433,2.5791
2023-05-29,25.0,17.6,34.1,33.7,14.3,0.7433,2.5791
2023-05-30,30.5,17.7,27.7,34.9,41.7,0.6623,2.5791
2023-05-31,34.2,17.1,42.5,35.8,41.5,0.4,2.5791
2023-06-01,32.9,18.6,28.6,35.4,49.2,1.1156,2.5791
2023-06-02,30.4,17.6,40.5,35.8,27.6,1.1156,2.5791
2023-06-05,31.6,17.8,29.2,36.6,42.7,1.1156,2.5791
2023-06-06,30.7,18.0,29.3,33.5,42.0,1.1156,3.3044
2023-06-07,26.9,18.7,33.5,33.6,22,1.1156,3.8695
2023-06-08,40.4,17.5,33.6,34.1,76.6,0.0,3.9353
2023-06-09,31.2,18.5,34.9,34.1,37.1,0.2658,3.9353
2023-06-12,29.7,19.1,29.1,33.7,36.9,0.3485,3.9353
2023-06-13,23.7,22.5,29.4,32.9,10,0.8657,3.9353
2023-06-14,30.8,20.6,28.0,32.7,41.9,0.8657,3.9353
2023-06-15,31.7,21.5,31.9,33.0,40.2,1.5907,3.9353
2023-06-16,35.4,21.0,43.2,32.9,44.7,2.3195,3.6793
2023-06-19,32.9,20.7,29.5,32.9,48.7,2.2383,3.5993
2023-06-20,33.7,20.3,35.0,32.7,46.7,1.8282,3.1949
2023-06-21,31.8,20.0,29.6,33.4,44.3,1.8282,3.1949
2023-06-26,45.2,20.0,35.0,33.6,92.0,1.0044,2.8468
2023-06-27,41.6,29.7,34.8,33.4,68.5,0.1579,2.8468
2023-06-28,34.9,29.5,31.7,32.5,46.0,0.492,2.8468
2023-06-29,34.2,29.5,30.9,31.8,44.7,2.2088,2.8468
2023-06-30,38.9,30.0,30.0,33.7,61.8,2.7803,2.8468
2023-07-03,29.0,19.9,33.8,33.2,29.1,2.8468,2.8468
2023-07-04,35.2,20.4,27.7,47.7,44.9,2.8468,2.8468
2023-07-05,42.8,21.1,29.0,50.4,70.5,2.3664,2.5416
2023-07-06,52.0,34.1,39.9,41.1,93.0,0.6525,2.8303
2023-07-07,48.2,36.3,35.1,43.0,78.5,0.0685,2.8303
2023-07-10,45.2,36.1,31.3,43.2,70,0.0,2.8303
2023-07-11,31.9,32.5,34.8,43.0,17.4,0.6137,2.8303
2023-07-12,36.0,31.8,28.9,43.7,39.5,1.2568,4.0359
2023-07-13,30.3,23.6,35.4,35.5,26.7,1.2568,4.2288
2023-07-14,32.2,21.1,32.6,42.6,32.6,1.7514,5.4264
2023-07-17,35.9,21.2,27.1,56.2,39.1,1.7514,5.4264
2023-07-18,45.5,21.7,40.8,59.7,59.9,1.1447,5.2002
2023-07-19,38.8,23.8,33.5,45.5,52.4,0.7818,5.2002
2023-07-20,36.9,23.0,32.0,48.7,43.9,0.7818,5.2716
2023-07-21,46.9,25.6,34.3,48.2,79.6,0.2113,5.2716
2023-07-24,46.5,25.4,29.7,64.3,66.8,0.8529,5.2716
2023-07-25,32.8,22.2,34.1,46.1,28.9,0.8529,5.2716
2023-07-26,34.0,23.3,29.8,45.4,37.7,2.3085,5.2716
2023-07-27,31.6,22.2,29.2,43.9,30.8,2.5979,5.2716
2023-07-28,32.4,21.5,28.9,44.6,34.6,2.5979,5.2716
2023-07-31,36.6,24.8,32.3,44.5,44.8,2.1448,4.831
2023-08-01,33.2,24.1,31.2,44.5,32.9,2.1448,4.831
2023-08-02,49.0,36.9,40.2,37.5,81.4,2.1258,3.6167
2023-08-04,43.1,37.0,30.8,42.9,61.6,2.3226,3.6167
2023-08-07,38.5,34.3,37.1,42.3,40.5,3.544,3.6167
2023-08-08,47.5,36.5,35.9,45.1,72.6,2.8643,2.9375
2023-08-09,38.0,37.6,34.3,45.6,34.7,2.829,2.9022
2023-08-10,46.9,46.4,35.7,37.9,67.8,1.449,1.725
2023-08-11,48.0,47.6,36.0,56.5,51.7,1.3248,1.725
2023-08-14,54.8,53.9,35.8,56.4,73.1,0.8195,2.1359
2023-08-15,38.4,51.1,32.4,35.8,34.4,0.8195,2.1359
2023-08-16,45.2,50.3,30.6,36.3,63.7,0.8195,2.1359
2023-08-17,43.1,47.3,29.4,37.9,57.6,0.8195,2.1359
2023-08-18,50.7,58.3,33.8,37.6,73.0,1.725,2.1359
2023-08-21,38.5,57.4,35.3,36.7,24.8,1.725,2.1359
2023-08-22,38.6,55.2,33.4,35.3,30.4,1.725,2.1359
2023-08-23,39.1,53.0,36.5,35.9,31.2,1.725,2.2822
2023-08-24,35.4,41.9,34.7,35.2,29.7,1.725,3.571
2023-08-25,57.1,54.8,43.2,37.3,93.0,0.5102,3.571
2023-08-28,43.8,54.5,31.5,37.0,52.2,0.5102,3.571
2023-08-29,41.6,52.0,43.8,36.6,34.1,0.5102,3.811
2023-08-30,36.0,43.0,35.9,35.9,29.3,0.5102,3.811
2023-08-31,38.8,43.6,34.2,36.6,40.7,1.0271,3.811
2023-09-01,42.2,43.2,30.2,36.8,58.5,1.2839,3.811
2023-09-04,37.2,41.1,35.7,36.3,35.7,2.1359,3.811
2023-09-05,36.1,40.7,30.6,35.8,37.1,2.1359,3.8269
2023-09-06,42.2,41.6,29.6,36.3,61.3,1.8234,3.8269
2023-09-07,51.3,43.0,35.6,37.1,89.4,1.1203,3.8269
2023-09-08,46.7,43.5,31.4,38.0,73.7,0.8631,3.8269
2023-09-11,50.4,60.4,34.5,36.4,70.3,1.316,3.8269
2023-09-12,38.7,57.8,35.6,35.4,25.9,1.6819,3.8269
2023-09-13,40.3,57.5,29.9,35.6,38.0,2.2822,3.8269
2023-09-14,31.4,46.0,33.4,36.1,10,3.571,3.8269
2023-09-15,39.2,42.5,42.5,37.0,34.8,3.571,3.8269
2023-09-18,52.4,47.4,34.9,37.9,89.2,2.2851,2.5443
2023-09-19,48.3,56.2,30.0,39.7,67.2,2.1654,2.2893
2023-09-20,52.9,58.5,34.1,41.4,77.5,1.5645,3.4147
2023-09-21,55.8,63.2,33.4,40.7,86.0,1.0707,3.4147
2023-09-22,50.3,61.7,31.2,38.2,70,1.0707,3.4147
2023-09-25,41.8,59.5,36.6,37.9,33.3,1.0707,4.4703
2023-09-26,55.4,63.3,35.6,39.8,82.7,1.7148,4.4703
2023-09-27,45.2,62.8,32.2,39.1,46.7,1.7148,4.4703
2023-09-28,45.9,61.5,30.8,38.2,53.0,1.7148,4.901
2023-10-02,38.3,57.6,34.3,36.6,24.7,1.7148,4.901
2023-10-03,51.3,59.8,33.5,39.3,72.4,1.0998,4.901
2023-10-04,55.4,63.5,34.3,39.0,84.8,0.2576,4.901
2023-10-05,42.2,59.6,35.2,37.8,36.2,1.0322,4.901
2023-10-06,39.2,50.4,31.3,36.5,38.6,1.0897,4.901
2023-10-11,33.5,47.4,33.8,36.2,16.5,2.2881,4.901
2023-10-12,30.4,43.1,34.2,34.3,10,2.2881,4.901
2023-10-13,41.1,44.1,28.7,35.4,56.1,2.0369,4.6554
2023-10-16,49.1,47.3,34.7,37.7,76.9,2.4074,3.9092
2023-10-17,42.7,48.1,29.7,37.7,55.3,2.3505,3.8533
2023-10-18,50.8,59.5,35.9,37.8,70,1.2239,2.744
2023-10-19,47.7,58.5,30.3,38.1,64.1,2.3035,2.744
2023-10-20,45.1,58.5,28.3,38.6,55.0,2.2321,2.6729
2023-10-23,54.5,61.8,36.4,39.8,80.1,1.7431,2.1861
2023-10-24,50.2,67.3,29.7,38.6,64.9,2.1861,2.1861
2023-10-25,42.5,66.3,29.3,39.0,35.2,2.1861,2.1861
2023-10-26,61.6,71.7,40.9,40.8,93.0,0.919,0.919
2023-10-27,50.3,69.8,32.4,40.1,59.1,0.919,0.919
2023-10-30,44.6,67.9,31.4,39.2,40.0,0.919,1.6035
2023-10-31,54.1,71.0,34.9,40.2,70.4,0.0,1.6035
2023-11-01,48.9,70.7,31.8,39.8,53.4,0.0,1.6035
2023-11-02,34.2,55.6,31.2,38.3,11.6,0.0,1.6035
2023-11-03,37.8,51.8,33.5,39.1,26.8,0.3761,1.6035
2023-11-06,34.5,52.0,33.1,38.0,14.7,0.3761,1.6035
2023-11-07,39.8,51.8,32.0,37.9,37.6,0.3761,1.6035
2023-11-08,40.3,51.8,29.5,38.5,41.2,0.3761,1.6035
2023-11-09,41.5,51.5,30.3,38.6,45.4,0.3761,1.6035
2023-11-10,46.8,50.5,31.2,40.7,64.9,0.0,1.6035
2023-11-13,34.0,50.0,34.4,38.4,13.1,0.0,1.6035
2023-11-14,35.2,49.2,28.8,38.3,24.6,0.0,1.6035
2023-11-15,35.1,48.6,44.4,37.5,10,0.6111,1.6035
2023-11-16,33.5,47.4,27.7,37.7,21.1,0.7013,1.6035
2023-11-17,32.0,46.2,26.8,37.2,17.7,0.7423,1.6035
2023-11-20,35.7,36.9,27.7,37.6,40.7,1.6035,1.6035
2023-11-21,31.0,36.4,40.5,37.1,10,1.6035,1.6035
2023-11-22,43.8,35.8,33.6,38.1,67.8,0.9985,0.9985
2023-11-23,34.7,26.6,28.1,39.4,44.8,0.9086,0.9153
2023-11-24,34.6,26.2,30.1,40.9,41.2,0.8677,0.9153
2023-11-27,39.7,28.9,33.8,37.4,58.8,0.0967,0.9153
2023-11-28,28.6,25.3,33.0,36.6,19.6,0.6327,0.9153
2023-11-29,31.3,25.0,27.2,36.6,36.6,0.6327,0.9153
2023-11-30,32.7,25.0,28.1,37.1,40.6,0.9153,0.9153
2023-12-01,33.8,25.5,28.9,36.5,44.2,0.9153,0.9153
2023-12-04,38.4,26.4,28.5,37.5,61.3,0.8193,0.8193
2023-12-05,42.0,28.2,32.7,36.4,70.6,0.4722,2.0719
2023-12-06,32.9,28.0,29.0,36.4,38.1,0.4722,2.1257
2023-12-07,38.5,29.6,28.2,36.1,60.2,0.0,2.2959
2023-12-08,30.6,27.7,34.3,36.1,24.3,0.0,2.2959
2023-12-11,34.1,27.8,29.9,36.5,42.3,0.1236,2.2959
2023-12-12,31.6,27.6,29.3,36.9,32.5,0.5506,2.5943
2023-12-13,33.0,28.2,28.3,36.8,38.6,0.5506,2.5943
2023-12-14,27.3,26.6,35.2,37.4,10,0.7363,2.5943
2023-12-15,34.1,26.7,42.0,36.2,31.6,0.7363,2.5943
2023-12-18,35.1,19.3,28.8,36.3,56.2,0.6135,3.2566
2023-12-19,35.7,21.5,28.6,37.1,55.4,0.5186,4.2888
2023-12-20,27.7,20.3,28.6,37.8,23.9,0.5186,4.2888
2023-12-21,37.6,22.0,33.3,37.4,57.7,0.0,4.2888
2023-12-22,30.9,21.3,29.7,36.6,35.8,0.0,4.2888
2023-12-25,32.7,20.8,32.2,36.1,41.8,0.4297,4.2888
